title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,course_id
financial statement ratio analysis accountant,University of Illinois Urbana-Champaign,4.743902439024391,82,Intermediate,Course,ONE_TO_THREE_MONTHS,financial statement analysis financial_statement financial analysis balance sheet financial reporting accounting income statement equity business valuation finance return investment financial forecasting security finance cash flow,/learn/financial-statement-ratio-analysis-accountants,False,course~6cqdQSupEeymGhLyu6EGlQ
clinical data science,University of Colorado System,4.458898305084745,472,Intermediate,Specialization,THREE_TO_SIX_MONTHS,tidyverse r package clinical data management extract transform load data modeling clinical research data manipulation predictive modeling database design google cloud platform intensive care unit data ethic data quality risk modeling natural language processing health informatics statistical modeling bioinformatics text mining data processing r programming,/specializations/clinical-data-science,False,s12n~inm9VWBZEeigDQ6PCFb-lg
effective leadership master management style,Coursera Instructor Network,4.7317073170731705,82,Intermediate,Course,ONE_TO_FOUR_WEEKS,leadership development leadership leadership management team leadership adaptability business leadership people management team management team motivation selfawareness,/learn/effective-leadership-master-management-styles,False,course~zuy6ufr7Ee6muw6kPmMYSw
system biology biotechnology,Icahn School of Medicine at Mount Sinai,4.36779487179487,975,Intermediate,Specialization,THREE_TO_SIX_MONTHS,matlab bioinformatics quantitative research unsupervised learning data synthesis mathematical modeling molecular biology pharmacology science research analytical skill scientific method differential equation computational logic biochemistry laboratory experience analysis system analysis applied mathematics network analysis biology,/specializations/systems-biology,False,s12n~NvN7YG-tEeWaLg565CxmSw
building ai cloud apps microsoft azure,Microsoft,4.4599609375,512,Intermediate,Specialization,THREE_TO_SIX_MONTHS,cloud development image analysis anomaly detection prompt engineering microsoft copilot microsoft azure cloud storage data storage cloud application text mining microsoft development tool unsupervised learning data storage technology natural language processing cloud hosting continuous deployment data ethic computer vision cloud computing machine learning,/specializations/building-ai-cloud-apps-microsoft-azure,False,s12n~NyO9ZB6HTj-aXdzqLg_Wfg
foundation virology vaccinology,Imperial College London,4.880952380952381,63,Intermediate,Specialization,THREE_TO_SIX_MONTHS,infectious disease infection control public health disease prevention molecular biology epidemiology microbiology life science public health medical science research pharmaceutical clinical trial laboratory research pharmacology new product development biology molecular cellular microbiology innovation manufacturing process,/specializations/foundations-in-virology-and-vaccinology,False,s12n~Nv1--xw0SDqc8MCXhwNrtw
fundamental audio music engineering part musical sound electronics,University of Rochester,4.624573378839591,586,Intermediate,Course,ONE_TO_THREE_MONTHS,basic electrical system music electrical engineering electronics electronic component electronics engineering electrical system instrumental music vibration equipment design construction mechanical design,/learn/audio-engineering,True,course~mG15ZhQ9EeWCWhKuhISYpw
modeling control power electronics,University of Colorado Boulder,4.711920529801326,151,Intermediate,Specialization,THREE_TO_SIX_MONTHS,power electronics control system electronic system electrical engineering electrical power electric power system electronics engineering analysis simulation electronics engineering simulation simulation software mathematical modeling semiconductor matlab technical design electrical equipment system design verification validation system analysis design specification,/specializations/modeling-and-control-of-power-electronics,False,s12n~yGgseVH_Eee3DRI5jdjJcA
introduction fpga design embedded system,University of Colorado Boulder,4.578323454699407,1181,Intermediate,Course,ONE_TO_FOUR_WEEKS,fieldprogrammable gate array fpga hardware design electronic system embedded system electronics engineering application specific integrated circuit electronics schematic diagram technical design hardware architecture design software verification validation simulation simulation software digital design,/learn/intro-fpga-design-embedded-systems,False,course~pz5AygswEeeDEg5pJrfMKA
accounting decision making,University of Michigan,4.746808510638298,470,Intermediate,Course,ONE_TO_THREE_MONTHS,financial_statement accounting decision_making,/learn/accounting,False,course~jKPQqR3tEeeiqhJIrotY7g
advanced leadership skill century,Kennesaw State University,4.546875,64,Intermediate,Specialization,THREE_TO_SIX_MONTHS,leadership development crisis management strategic leadership organizational change leadership organizational leadership leadership management team leadership business leadership change management diversity equity inclusion initiative visionary team management team building dealing ambiguity organizational strategy coaching professional development employee performance management mentorship,/specializations/advanced-leadership-skills,False,s12n~VDkfhhdTTFOfqXDJDRe70A
r programming,Johns Hopkins University,4.523745519713262,22320,Intermediate,Course,ONE_TO_FOUR_WEEKS,statistical analysis r programming statistical programming data analysis debugging simulation computer programming tool program development data structure performance tuning data importexport,/learn/r-programming,False,course~RMFRum1BEeWXrA6ju0fvnQ
health information literacy data analytics,"University of California, Davis",4.507636363636364,275,Intermediate,Specialization,THREE_TO_SIX_MONTHS,data governance data quality data integration data dictionary data validation health informatics data modeling extract transform load health system data management metadata management health care data compilation analytics data mapping healthcare industry knowledge data analysis data cleansing health information management taxonomy,/specializations/healthcare-information-literacy-data-analytics,False,s12n~ZCDbjsf1Eeia5RLjKoQB2g
programming everybody,University of Michigan,4.512727272727273,165,Intermediate,Specialization,THREE_TO_SIX_MONTHS,programming language programming language object oriented programming oop data structure programming principle algorithm computer programming software design application security programming language python programming system programming computer architecture java performance tuning numerical analysis unix computer science debugging,/specializations/c-programming-for-everybody,False,s12n~dnnnqT95TsaRiYc_doQE3w
science diet exercise,National Academy of Sports Medicine,4.551515151515152,198,Intermediate,Specialization,ONE_TO_FOUR_WEEKS,nutrition diet kinesiology vital sign physical therapy clinical nutrition nutrition education stress management pharmacology biochemistry system measurement biology preventative care anatomy,/specializations/nasm-science-of-diet-and-exercise,False,s12n~8uiR8h97RyyLAy8bFgsQlA
generative ai enhance data analytics career,IBM,4.666666666666667,123,Intermediate,Course,ONE_TO_FOUR_WEEKS,generative ai data storytelling openai analytics data analysis artificial intelligence machine learning aiml dashboard prompt engineering chatgpt data ethic data visualization software sql python programming query language,/learn/generative-ai-enhance-your-data-analytics-career,False,course~rYjjjZCKEe63Ww6tPe9iow
foundation ai machine learning,Microsoft,4.565217391304348,138,Intermediate,Course,ONE_TO_THREE_MONTHS,data management artificial intelligence machine learning aiml infrastructure architecture cloud infrastructure mlops machine learning operation application deployment data processing data cleansing artificial intelligence data security application framework pytorch machine learning library machine learning tensorflow data pipeline scikit learn machine learning library scalability,/learn/foundations-of-ai-and-machine-learning,False,course~K6uJ6VNhEe-SdxJ_Axw1wQ
generative ai elevate data science career,IBM,4.615,200,Intermediate,Course,ONE_TO_FOUR_WEEKS,generative ai exploratory data analysis data ethic feature engineering predictive modeling data storytelling data modeling data presentation predictive analytics data science data synthesis data analysis data cleansing data visualization software data manipulation natural language processing,/learn/generative-ai-elevate-your-data-science-career,False,course~hIyjm5CKEe63Ww6tPe9iow
advanced react,Meta,4.63400576368876,1388,Intermediate,Course,ONE_TO_FOUR_WEEKS,jest javascript testing framework reactjs web development tool javascript framework api design unit testing ui component frontend web development javascript integration testing,/learn/advanced-react,False,course~CvxnisdEEeyduw6ktL3Xvw
machine design part,Georgia Institute of Technology,4.803286170698311,2191,Intermediate,Course,ONE_TO_THREE_MONTHS,failure analysis mechanical design structural analysis engineering analysis engineering design process mechanic engineering calculation verification validation problem solving,/learn/machine-design1,True,course~aF0NmQC4Eea_zg6oQWTINQ
control system analysis modeling dynamic system,University of Colorado Boulder,4.662921348314606,89,Intermediate,Course,ONE_TO_THREE_MONTHS,control system mathematical modeling engineering analysis differential equation engineering calculation system analysis electrical system mechanic system thinking applied mathematics basic electrical system,/learn/modeling-feedback-systems,False,course~O4mu-3x7EeebFhKtvlPomA
artificial intelligence finance wealth management,University of Illinois Urbana-Champaign,4.75,4,Intermediate,Specialization,ONE_TO_THREE_MONTHS,data ethic wealth management supervised learning machine learning financial service applied machine learning artificial intelligence machine learning aiml learning management system artificial intelligence fintech data mining investment management regulatory compliance financial planning relationship building risk modeling legal risk chatgpt mobile development human computer interaction,/specializations/aimachinelearninginfinance,False,s12n~mv3ry5gGSjK1Lc4K0uGU9Q
business english,Arizona State University,4.735165757448594,2383,Intermediate,Specialization,THREE_TO_SIX_MONTHS,meeting facilitation sale presentation brainstorming purchasing english language business communication marketing material business planning negotiation selling technique management reporting business writing marketing communication marketing planning business correspondence advertising business marketing telephone skill promotional strategy marketing,/specializations/english-for-business,False,s12n~b4BrUoyoEea0qwrbCYNHtQ
global financing solution edhec société générale,"EDHEC Business School, Société Générale",4.702564102564103,195,Intermediate,Course,ONE_TO_THREE_MONTHS,environmental social corporate governance esg merger acquisition capital market project finance security finance finance corporate finance banking loan asset management derivative,/learn/global-financing-solutions,False,course~qGETKL__Eei46w6hZ9g0Sg
sustainable city,Johns Hopkins University,4.604245283018868,424,Intermediate,Specialization,THREE_TO_SIX_MONTHS,architectural design building code community development land development public work landscape architecture transportation operation civil engineering environmental engineering building design economic development land management water resource environment geographic information system environment resource management construction environmental science environmental issue pollution prevention,/specializations/sustainablecities,False,s12n~LHmNiySEEe2VlA7tTmoIIQ
auditing generative ai strategy analysis risk mitigation,ISACA,4.5,24,Intermediate,Course,ONE_TO_FOUR_WEEKS,generative ai auditing compliance auditing internal auditing risk analysis prompt engineering risk management openai business risk management artificial intelligence risk mitigation chatgpt artificial intelligence machine learning aiml machine learning method,/learn/auditing-generative-ai-strategy-analysis--risk-mitigation,False,course~WVasvB6JEe-Ojg4Sufxjbw
figma sketch miro ux design,Coursera,4.777777777777778,9,Intermediate,Professional Certificate,THREE_TO_SIX_MONTHS,user research prototyping wireframing user interface user experience uiux design human centered design design user flow collaborative software design specification design software user interface ui design ui component ideation animation,/professional-certificates/coursera-ux-design-toolkit,False,s12n~YIik3F7wSbegaZji5-C5Xg
learn english advanced academic speaking listening,"University of California, Irvine",4.521344165435746,1354,Intermediate,Specialization,THREE_TO_SIX_MONTHS,verbal communication skill presentation public speaking discussion facilitation nonverbal communication oral comprehension english language active listening social skill constructive feedback learning strategy interpersonal communication collaboration planning critical thinking analytical skill stress management organizational skill detail oriented creativity,/specializations/speaklistenenglish,False,s12n~MagDtAA1Eea_KA4_9OTNYQ
sql problem solving,"University of California, Davis",4.333333333333333,3,Intermediate,Course,ONE_TO_FOUR_WEEKS,sql data quality complex problem solving data visualization json business metric business reporting data presentation forecasting data analysis predictive analytics exploratory data analysis debugging data transformation,/learn/data-wrangling-analysis-abtesting,False,course~SsgKoJBPEei4_g6iK7psdg
pharmacy technician intermediate,MedCerts,4.901960784313726,51,Intermediate,Specialization,ONE_TO_THREE_MONTHS,sterilization medication dispensation medication therapy management medical privacy pharmacology pharmacy drug interaction medication administration medical prescription pharmaceutical pharmacist assistance basic life support bls certification patient education counseling intravenous therapy healthcare ethic health care procedure regulation interpersonal communication patient assistance contraindication patient safety,/specializations/pharmacy-technician-intermediate,False,s12n~qnwz5be5RUq5LANC_wTeew
introduction embedded system software development environment,University of Colorado Boulder,4.485179407176287,641,Intermediate,Course,ONE_TO_FOUR_WEEKS,software configuration management embedded software embedded system git version control system version control build tool software development tool programming language development environment software design hardware architecture debugging commandline interface,/learn/introduction-embedded-systems,False,course~sMFd0muvEea_2g4jvCTCSQ
generative ai llm architecture data preparation,IBM,4.6695652173913045,230,Intermediate,Course,ONE_TO_FOUR_WEEKS,large language modeling generative ai data pipeline pytorch machine learning library natural language processing text mining artificial intelligence deep learning artificial neural network,/learn/generative-ai-llm-architecture-data-preparation,False,course~T3Lj0apXEe6oQA6J-7B2nw
expressway data science essential math,University of Colorado Boulder,4.507674943566591,443,Intermediate,Specialization,THREE_TO_SIX_MONTHS,linear algebra integral calculus algebra numerical analysis calculus graphing applied mathematics data science mathematical theory analysis data analysis statistical method derivative,/specializations/expressway-to-data-science-essential-math,False,s12n~jBu0BfRiEeua7RJfZAJB_w
net fullstack developer,Board Infinity,4.136334405144694,311,Intermediate,Specialization,ONE_TO_THREE_MONTHS,model view controller aspnet html cs restful api net framework application development frontend web development json web service web design development javascript reactjs development environment software development web application application programming interface api computer programming microsoft visual studio web development cascading style sheet cs,/specializations/dot-net-fullstack,False,s12n~7pwWaEixSxWKl5VzWNE6Iw
introduction healthcare management,University of Michigan,4.722222222222222,72,Intermediate,Course,ONE_TO_FOUR_WEEKS,health care administration clinical leadership community health public health human resource management planning health system electronic medical record financial management marketing communication leadership management quality improvement philanthropy health care health policy organizational leadership organizational structure fundraising performance measurement,/learn/introduction-to-healthcare-management,False,course~zZiXF_4KEey67Q5PadiO8Q
introduction trading machine learning gcp,"Google Cloud, New York Institute of Finance",3.971526195899772,878,Intermediate,Course,ONE_TO_FOUR_WEEKS,machine learning google cloud platform applied machine learning supervised learning time series analysis forecasting financial trading deep learning statistical machine learning artificial intelligence machine learning aiml artificial neural network security trading technical analysis financial forecasting quantitative research financial modeling forecasting regression analysis finance,/learn/introduction-trading-machine-learning-gcp,False,course~zC6cIt_XEemGIwpf4KPJ_A
data storage query,"DeepLearning.AI, Amazon Web Services",4.757575757575758,66,Intermediate,Course,ONE_TO_FOUR_WEEKS,data storage data storage technology query language data lake database system sql database data architecture cloud storage data warehousing amazon web service amazon performance tuning,/learn/data-storage-and-queries,False,course~G_x-3vtNEe6RWQr_yLqxhQ
medium ethic governance,University of Amsterdam,4.77152899824253,569,Intermediate,Course,ONE_TO_FOUR_WEEKS,ethical standard conduct medium communication business ethic research governance journalism data ethic advertising,/learn/media-ethics-governance,True,course~UU2MxlcmEee91g5WFbHAAA
algae biotechnology,University of California San Diego,4.77195945945946,592,Intermediate,Course,ONE_TO_THREE_MONTHS,life science environmental issue corporate sustainability regulatory requirement chemical biomedical engineering biochemistry commercialization regulatory affair company product service knowledge production process new product development product development environmental engineering molecular cellular microbiology biology innovation,/learn/algae-biotechnology,True,course~fy1SZeH-Eem86gpHdpNfLA
developing industrial internet_of_things,University of Colorado Boulder,4.620512820512821,819,Intermediate,Specialization,THREE_TO_SIX_MONTHS,machine learning algorithm realtime operating system big data product development internet_of_things embedded software embedded system failure analysis file system debugging new product development data analysis machine learning general networking telecommunication data processing ibm cloud wireless network technical communication simulation,/specializations/developing-industrial-iot,False,s12n~84QbLYtsEeicuBLWaYsl_g
six sigma organization advanced,Kennesaw State University,4.710267613326051,3662,Intermediate,Course,ONE_TO_THREE_MONTHS,quality improvement lean six sigma lean methodology six sigma methodology process improvement operational excellence process capability process analysis business process management continuous improvement process project planning quality control root cause analysis,/learn/six-sigma-organization-advanced,False,course~MQKF8pqsEea7IQ5foiOduA
understanding food regulation food labeling,University of Illinois Urbana-Champaign,3.5,4,Intermediate,Course,ONE_TO_FOUR_WEEKS,good manufacturing practice nutrition diet regulatory affair,/learn/understanding-food-regulations-and-food-labeling,True,course~LNFPOBsAEfC5wQ7Ux-t3bw
millimeterwave circuit design,Eindhoven University of Technology,4.714893617021277,235,Intermediate,Course,ONE_TO_THREE_MONTHS,electronics engineering electronics telecommunication electronic system electronic component hardware design electrical engineering wireless network electronic hardware system design simulation simulation software simulation laboratory experience,/learn/rf-mmwave-circuit-design,True,course~mXASIIrUEeqWiw7pAgmtiw
handson internet_of_things,University of Illinois Urbana-Champaign,4.682881355932204,590,Intermediate,Specialization,THREE_TO_SIX_MONTHS,internet_of_things networking hardware network infrastructure network router general networking embedded software network switch network protocol network architecture cloud infrastructure wireless network local area network infrastructure security wide area network virtual local area network vlan emerging technology telecommunication distributed computing python programming machine learning,/specializations/uiuc-iot,False,s12n~GmfvuV8wEeukdxJ7PfVsmQ
diplomatic practice,O.P. Jindal Global University,5.0,11,Intermediate,Course,ONE_TO_THREE_MONTHS,diplomacy negotiation international relation economics digital communication communication cultural diversity public relation virtual team medium communication social medium crisis management,/learn/opj-diplomatic-practice,False,course~ps26lhXhEe-d6hIj26omoQ
corporate commercial law business form financing governmental regulation,University of Illinois Urbana-Champaign,4.848563968668407,383,Intermediate,Course,ONE_TO_THREE_MONTHS,bankruptcy security finance commercial law loan banking financial regulation regulation legal compliance business financial regulation organizational structure governance merger acquisition,/learn/corporate-commercial-law-part2,False,course~Gjz1aNrOEeew_BLWWJGXIA
grant writing health researcher,University of Colorado System,4.882352941176471,34,Intermediate,Specialization,THREE_TO_SIX_MONTHS,concision grant writing sample size determination grant application proposal writing biostatistics proposal development writing editing statistical analysis data analysis clinical research statistical method medical science research research design literacy science research research statistical hypothesis testing quantitative research,/specializations/grant-writing-for-health-researchers,False,s12n~lXyKQUpTSeKvQZHVE_bROA
introduction linear algebra,The University of Sydney,4.84375,32,Intermediate,Course,ONE_TO_FOUR_WEEKS,linear algebra markov model geometry arithmetic algebra general mathematics advanced mathematics probability mathematics mathematical modeling mathematical theory analysis mathematical modeling applied mathematics statistical method engineering analysis,/learn/introduction-to-linear-algebra,False,course~WNsjlYANEe28gwqsv0YpMw
objectoriented data structure,University of Illinois Urbana-Champaign,4.685411842540523,3023,Intermediate,Course,ONE_TO_FOUR_WEEKS,programming language object oriented programming oop object oriented design development environment engineering software computer programming software engineering data structure debugging program development,/learn/cs-fundamentals-1,False,course~57qeWvNFEeiLsQ7UWwj8jA
introduction deep learning neural network kera,IBM,4.663124335812965,1882,Intermediate,Course,ONE_TO_THREE_MONTHS,kera neural network library deep learning artificial neural network machine learning method image analysis computer vision regression analysis network architecture network model natural language processing machine learning,/learn/introduction-to-deep-learning-with-keras,False,course~fJCXLJkeEeml5wpuotDEDA
beer quality,"University of California, Davis",4.556818181818182,44,Intermediate,Specialization,THREE_TO_SIX_MONTHS,iso series food beverage production process quality assurance control quality management system good manufacturing practice biochemistry standard operating procedure risk control safety assurance microbiology chemistry process control statistical method laboratory testing manufacturing process scientific method system measurement product testing process analysis,/specializations/beer-quality-1,False,s12n~d3pm-0jJEe2CkwqHwCBTMQ
applied data science capstone,IBM,4.7076670766707664,7317,Intermediate,Course,ONE_TO_THREE_MONTHS,plotly exploratory data analysis predictive modeling data science datadriven decisionmaking data presentation data analysis panda python package web scraping statistical modeling data wrangling machine learning method data collection github,/learn/applied-data-science-capstone,False,course~uZZCOk-0Eei5shJ0GHcv-g
material data science informatics,Georgia Institute of Technology,4.501440922190202,347,Intermediate,Course,ONE_TO_THREE_MONTHS,data science data mining data integration datadriven decisionmaking information management data processing manufacturing process engineering analysis process engineering big data chemical engineering predictive modeling statistic innovation,/learn/material-informatics,True,course~8ZbHjRtCEeWBKhJRV_B8Gw
functional programming scala,École Polytechnique Fédérale de Lausanne,4.67781852374236,10635,Intermediate,Specialization,THREE_TO_SIX_MONTHS,scala programming apache spark apache hadoop user interface ui programming principle big data software design data structure software design pattern functional design data manipulation object oriented programming oop interactive data visualization distributed computing computer programming data processing real time data visualization computer graphic performance tuning algorithm,/specializations/scala,False,s12n~5JLF9IdHEeWmZwryyDkIxQ
data science health technology assessment,Genentech,4.4375,16,Intermediate,Course,ONE_TO_FOUR_WEEKS,health policy datadriven decisionmaking risk modeling health assessment health technology health care statistical modeling clinical research medical terminology system measurement,/learn/health-economics-and-hta,False,course~uYMSLJ2FEe6OUwokHQTVtw
federal taxation individual employee sole proprietor,University of Illinois Urbana-Champaign,4.853025936599424,694,Intermediate,Course,ONE_TO_THREE_MONTHS,income tax tax return tax preparation payroll tax tax law payroll tax management tax compliance,/learn/federal-taxation-individuals,False,course~uCrSqjAVEeeZnwpGNf0eQA
develop generative ai application get started,IBM,4.5,34,Intermediate,Course,ONE_TO_FOUR_WEEKS,prompt engineering generative ai large language modeling application development fullstack web development flask web framework json natural language processing software development,/learn/develop-generative-ai-applications-get-started,False,course~1Ek76wAuEfCm2BKpUCEabw
antimicrobial resistance theory method,Technical University of Denmark (DTU),4.696521391443422,2501,Intermediate,Course,ONE_TO_THREE_MONTHS,laboratory testing quality assurance microbiology infectious disease bioinformatics medical laboratory epidemiology public health pharmacology molecular biology data sharing,/learn/antimicrobial-resistance,True,course~AeZELZrJEeW6bw4ogk2HGQ
life cycle assessment,University of Michigan,4.316666666666666,60,Intermediate,Course,ONE_TO_THREE_MONTHS,product lifecycle management product development product improvement sustainability reporting environmental engineering product design environmental management system environment simulation simulation software analysis data collection,/learn/life-cycle-assessment,False,course~wj1XHXPZEeyrDAqvINCGXQ
data science real world data pharma,Genentech,4.833333333333333,6,Intermediate,Course,ONE_TO_THREE_MONTHS,pharmaceutical clinical research clinical trial statistical analysis real time data data analysis statistical method biostatistics data science epidemiology health informatics healthcare industry knowledge data quality,/learn/data-science-in-rwd-analysis,False,course~zbogmlE_Ee2CDBJPeFTGvQ
cisa certified information system auditor,Packt,4.615384615384615,39,Intermediate,Specialization,THREE_TO_SIX_MONTHS,service level agreement data governance system development life cycle data loss prevention security testing network security software development life cycle management system development incident management problem management database management system control objective information related technology cobit cryptography cloud management software development methodology auditing risk management framework internal control risk analysis,/specializations/packt-cisa-certified-information-systems-auditor,False,s12n~CDhJMlPTTNmEm8qjvIe2Yw
architecting solution aws,Amazon Web Services,4.842829076620825,509,Intermediate,Course,ONE_TO_FOUR_WEEKS,serverless computing aws identity access management iam eventdriven programming solution architecture cloud computing architecture amazon web service software architecture api gateway hybrid cloud computing multitenant cloud environment information technology architecture cloud computing performance tuning amazon dynamodb amazon cloud security amazon cloudwatch aws kinesis data analysis data visualization,/learn/architecting-solutions-on-aws,False,course~9k_e10RdEe2WggqTpXEoiw
researcher management leadership training,University of Colorado System,4.837092731829574,399,Intermediate,Course,ONE_TO_THREE_MONTHS,performance management mentorship budget management team management project accounting people management leadership management recruitment leadership professional development resource management coaching compliance management goal setting clinical research,/learn/researcher-management-leadership-training,True,course~3uRPpdGFEeiElA6q2-9yxA
developing ai application python flask,IBM,4.428817946505609,1159,Intermediate,Course,ONE_TO_FOUR_WEEKS,flask web framework unit testing application deployment software development life cycle python programming ibm cloud artificial intelligence web application application programming interface api integrated development environment restful api programming principle style guide,/learn/python-project-for-ai-application-development,False,course~R8T6cD8QEeuWjxL2VTBhwQ
embedded software hardware architecture,University of Colorado Boulder,4.505769230769231,520,Intermediate,Course,ONE_TO_FOUR_WEEKS,embedded software embedded system debugging data structure system programming microarchitecture programming language hardware architecture computer architecture integrated development environment software design maintainability system configuration peripheral device,/learn/embedded-software-hardware,False,course~AMClEWuwEea2sQr3_73xCQ
clinical kidney pancreas islet transplantation,"Universiteit Leiden, Leiden University Medical Center",4.816711590296496,371,Intermediate,Course,ONE_TO_THREE_MONTHS,nephrology surgery dialysis chronic disease clinical trial clinical research patient evaluation patient education counseling patient treatment pharmacology infectious disease,/learn/clinical-kidney-transplantation,True,course~nUm5Ry-iEeWUWxIOAnoaFQ
designled strategy design thinking business strategy entrepreneurship,The University of Sydney,4.64710547184774,1261,Intermediate,Course,ONE_TO_THREE_MONTHS,design thinking innovation business modeling product design service design product development business strategy strategic communication market research corporate strategy user feedback product testing customer insight,/learn/design-strategy,True,course~r938sa1xEeeTdQ7VF-D76g
explainable ai xai,Duke University,4.707692307692308,39,Intermediate,Specialization,ONE_TO_THREE_MONTHS,large language modeling data ethic decision tree learning regression analysis generative ai artificial intelligence predictive modeling applied machine learning statistical modeling machine learning artificial intelligence machine learning aiml python programming exploratory data analysis natural language processing image analysis machine learning method scatter plot deep learning visualization computer graphic predictive analytics,/specializations/explainable-artificial-intelligence-xai,False,s12n~eYqXuO_qTqegYWvF84wE0g
anatomy upper lower extremity,Yale University,4.87912087912088,91,Intermediate,Course,ONE_TO_THREE_MONTHS,anatomy orthopedics kinesiology physical therapy medical terminology radiology,/learn/anatomy-extremeties,False,course~KEFD9MgtEemfZAp9ePwIcA
pricing option mathematical model,Caltech,4.666666666666667,36,Intermediate,Course,ONE_TO_THREE_MONTHS,derivative financial market risk modeling mathematical modeling financial modeling credit risk risk management portfolio management probability differential equation applied mathematics probability distribution calculus,/learn/pricing-options-with-mathematical-models,False,course~E1sS47gdEeuhvApQ-8cGMw
network system principle practice,University of Colorado Boulder,4.531325301204819,83,Intermediate,Specialization,THREE_TO_SIX_MONTHS,osi model network security tcpip cloud computing cloud infrastructure softwaredefined networking network architecture wide area network network protocol network router network troubleshooting linux virtualization kubernetes computer networking network infrastructure load balancing network administration network switch terraform,/specializations/network-systems-principles-in-practice,False,s12n~f7u1rFo5RCSIJSgtMmQHnA
machine learning reinforcement learning finance,New York University,3.68046683046683,814,Intermediate,Specialization,THREE_TO_SIX_MONTHS,supervised learning reinforcement learning applied machine learning machine learning statistical method dimensionality reduction unsupervised learning machine learning algorithm artificial neural network decision tree learning predictive modeling financial trading financial market derivative scikit learn machine learning library markov model regression analysis deep learning market liquidity tensorflow,/specializations/machine-learning-reinforcement-finance,False,s12n~fGi-kdunEeeBjQ4Ukw9GDg
essential google cloud infrastructure foundation,Google Cloud,4.742562997545939,16707,Intermediate,Course,ONE_TO_FOUR_WEEKS,cloud infrastructure cloud storage google cloud platform cloud computing architecture cloud computing network infrastructure virtual machine network architecture virtual private network vpn commandline interface firewall,/learn/gcp-infrastructure-foundation,False,course~sK6edjzPEees8grTZvuQjA
comptia network certification total course,Packt,4.913043478260869,23,Intermediate,Specialization,THREE_TO_SIX_MONTHS,routing protocol tcpip network monitoring network switch data center osi model network router network security wireless network virtual local area network vlan wide area network network troubleshooting general networking network routing virtual machine network infrastructure network administration network model network protocol networking hardware,/specializations/packt-comptia-network-certification-n10-008-the-total-course,False,s12n~YzsDaKYTTbOtZbe9XFsBRQ
introduction ai key concept application,Johns Hopkins University,4.789473684210527,19,Intermediate,Course,ONE_TO_THREE_MONTHS,performance metric artificial intelligence machine learning aiml strategic leadership strategic decisionmaking data quality applied machine learning data ethic machine learning supervised learning algorithm artificial neural network data validation random forest algorithm resource utilization system requirement,/learn/core-concepts-in-ai,False,course~9smi4aV5Ee-7Jwr_3K761Q
mri fundamental,Korea Advanced Institute of Science and Technology(KAIST),4.515486725663717,452,Intermediate,Course,ONE_TO_THREE_MONTHS,magnetic resonance imaging medical imaging medical equipment technology image analysis,/learn/mri-fundamentals,True,course~oXNJFDcqEeaZvBKk_jPuSQ
change management,Packt,4.588235294117647,17,Intermediate,Course,ONE_TO_FOUR_WEEKS,change management organizational change business transformation business leadership leadership continuous improvement process emotional intelligence overcoming obstacle stakeholder engagement decision_making employee engagement,/learn/packt-change-management-rutve,False,course~PFbtELlwEe-eKxJKZPOGuw
advanced neurobiology,Peking University,4.14171974522293,628,Intermediate,Course,ONE_TO_THREE_MONTHS,neurology anatomy molecular biology biochemistry biology basic electrical system scientific method research,/learn/advanced-neurobiology1,True,course~5AYG1NbQEeWEOQ7ZE5jC0Q
fundamental rdma programming,NVIDIA,4.605263157894737,38,Intermediate,Course,ONE_TO_THREE_MONTHS,application programming interface api network model tcpip network protocol system programming hardware architecture performance tuning,/learn/the-fundamentals-of-rdma-programming,True,course~OCmWe-50Ee2_1Q54ZEzvJQ
parallel concurrent distributed programming java,Rice University,4.553746130030964,1615,Intermediate,Specialization,THREE_TO_SIX_MONTHS,apache kafka apache spark apache hadoop distributed computing java programming dataflow java software architecture system architecture data structure system programming programming principle server application framework algorithm performance tuning network protocol computer science functional design scalability,/specializations/pcdp,False,s12n~zb8J0mWKEeaomwoYfGdF7Q
chemical biology,University of Geneva,4.625,152,Intermediate,Course,ONE_TO_THREE_MONTHS,biochemistry molecular biology chemistry laboratory experience scientific visualization biology laboratory equipment image analysis,/learn/chemical-biology,True,course~fR_-zZvcEemLDBIhCWt8bA
termstructure credit derivative,Columbia University,4.5423728813559325,59,Intermediate,Course,ONE_TO_THREE_MONTHS,derivative mortgage loan security finance credit risk financial modeling risk modeling financial market actuarial science mathematical modeling security trading applied mathematics investment banking microsoft excel risk analysis probability cash flow analysis,/learn/financial-engineering-termstructure,False,course~NyzO9f9QEeiU2RImQolf6g
budgeting essential development,Fundação Instituto de Administração,4.5344827586206895,290,Intermediate,Course,ONE_TO_THREE_MONTHS,budget management budgeting financial management cost control performance management business strategy variance analysis crossfunctional collaboration resource allocation financial reporting forecasting,/learn/budgeting-essentials-development,True,course~tC04nXtyEee9Jg72MTK0sg
linear circuit analysis,Georgia Institute of Technology,4.717847769028872,762,Intermediate,Course,ONE_TO_THREE_MONTHS,electrical engineering basic electrical system electronics electronic system power electronics electronic component engineering analysis mathematical modeling engineering calculation,/learn/linear-circuits-ac-analysis,True,course~zarv50qwEeaovA5yk1oeyQ
