title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,language,course_id
CompTIA Server+ (SK0-005),Packt,,0,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Disaster Recovery, Server Administration, Windows Servers, Servers, Network Troubleshooting, Systems Administration, Linux Servers, Virtualization, Hardware Troubleshooting, Virtual Machines, IT Automation, Remote Access Systems, Security Controls, Networking Hardware, Computer Hardware, Data Storage, Data Security",/learn/packt-comptia-server-sk0-005-18oeb,False,,course~3aGpVQN9EfCZBQr_8Qg1_w
Integral Calculus through Data and Modeling,Johns Hopkins University,4.738582677165355,127,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Calculus, Integral Calculus, Numerical Analysis, Advanced Mathematics, Mathematical Theory & Analysis, Mathematical Modeling, Data Analysis, Linear Algebra, Probability, Geometry, Applied Mathematics, Visualization (Computer Graphics), Mechanics, Engineering Calculations, Graphing, Spatial Data Analysis, Physics",/specializations/integral-calculus-data-modeling,False,,s12n~YPsPEGJKEeuUGg5k5i4hqQ
CompTIA Security+ SY0-701 Full Training Guide,Packt,4.136363636363637,11,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Infrastructure as Code (IaC), Endpoint Security, Vulnerability Management, Risk Management, Cryptography, Cybersecurity, Cloud Computing Architecture, Network Security, Incident Response, Cloud Security, Threat Modeling, Business Risk Management, Encryption, Identity and Access Management, Secure Coding, Cyber Security Assessment, Cyber Threat Intelligence, Vulnerability Assessments, Information Systems Security, Threat Detection",/specializations/packt-comptia-security-plus-sy0-701-full-training-guide,False,,s12n~P9vATaxqQpKfPM3vYkCYjw
Introduction to Internet of Things,IIT Bombay,4.666666666666667,60,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Internet Of Things, Network Protocols, Wireless Networks, General Networking, Emerging Technologies, Data Analysis, Systems Design, Scikit Learn (Machine Learning Library), Regression Analysis, Pandas (Python Package), Unsupervised Learning",/learn/introduction-to-internet-of-things,False,,course~SE8IiwIhEe-knBIDDnXmpw
"Modern Robotics, Course 1:  Foundations of Robot Motion",Northwestern University,4.699799196787149,996,Intermediate,Course,ONE_TO_THREE_MONTHS,"Engineering, Mechanics, Mathematical Modeling, Torque (Physics), Simulation and Simulation Software, Matlab, Angular",/learn/modernrobotics-course1,False,,course~rAlpSmWgEeenbhIEmtW1dA
Agile Approaches for Modern Leadership,Duke University,4.585365853658536,41,Intermediate,Specialization,ONE_TO_FOUR_WEEKS,"Culture Transformation, Strategic Thinking, Team Building, Team Leadership, Strategic Leadership, Organizational Change, Team Management, Organizational Strategy, Organizational Leadership, Strategic Decision-Making, Team Motivation, Cross-Functional Team Leadership, Agile Methodology, Business Leadership, Cognitive flexibility, Business Transformation, Leadership Development, Innovation, Corporate Strategy, Change Management",/specializations/agile-approaches-modern-leadership,False,,s12n~cprrzDotSSqcmHahio4ApQ
Probability Theory: Foundation for Data Science,University of Colorado Boulder,4.521739130434782,253,Intermediate,Course,ONE_TO_THREE_MONTHS,"Probability, Probability & Statistics, Probability Distribution, Statistics, Bayesian Statistics, Data Science, Statistical Analysis, Statistical Inference",/learn/probability-theory-foundation-for-data-science,False,,course~MqfA4jinEeqEYQpOQt3ikw
Computer Vision for Engineering and Science,MathWorks,4.637931034482759,87,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Computer Vision, Image Analysis, Deep Learning, Matlab, Applied Machine Learning, Machine Learning, Motion Graphics, Data Mapping, Artificial Intelligence and Machine Learning (AI/ML), Visualization (Computer Graphics), Geospatial Information and Technology, Feature Engineering, Medical Imaging, Machine Learning Algorithms, Data Validation, Geometric Dimensioning And Tolerancing, Performance Testing, Algorithms",/specializations/computer-vision,False,,s12n~SXmwej9iEe24Zg7v3JIprQ
Privacy and Standardisation,EIT Digital,4.428381962864722,377,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Technical Standard, General Data Protection Regulation (GDPR), Personally Identifiable Information, Information Privacy, Case Law, Medical Privacy, Court Systems, Telecommunications, Legal Writing, Law, Regulation, and Compliance, Legal Research, Data Ethics, European History, International Relations, Interoperability, Cybersecurity, Data Security, Emerging Technologies, World History, Civil Law",/specializations/privacy,False,,s12n~sopD5xNeEem34g6h18aPeA
Infectious Disease Modelling,Imperial College London,4.80578231292517,294,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Epidemiology, Mathematical Modeling, Statistical Modeling, Simulations, Infectious Diseases, R Programming, Public Health, Differential Equations, Statistical Methods",/specializations/infectious-disease-modelling,False,,s12n~E9pKjKCeEeixlg5fiZTWeA
Machine Translation,Karlsruhe Institute of Technology,4.5,178,Intermediate,Course,ONE_TO_THREE_MONTHS,"Natural Language Processing, Artificial Neural Networks, Deep Learning, Statistical Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Language Interpretation, Translation, and Studies, Statistical Modeling, Vocabulary, Analysis, Performance Tuning",/learn/machinetranslation,True,,course~KiBHguBOEemNmw4gGersHg
Cloud Computing,University of Illinois Urbana-Champaign,4.346838521400781,2056,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Distributed Computing, Cloud Infrastructure, Cloud Services, Big Data, Apache Spark, Cloud Computing, Cloud Storage, Cloud Platforms, Network Architecture, Data Storage Technologies, Computer Networking, File Systems, Apache Hadoop, Network Infrastructure, Cloud Applications, Infrastructure As A Service (IaaS), Middleware, Containerization, Software-Defined Networking, NoSQL",/specializations/cloud-computing,False,,s12n~boESh-VdEeWINQopNpb8SQ
Introduction to Molecular Spectroscopy,University of Manchester,4.705202312138728,2595,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Laboratory Experience, Biochemistry, Chemistry, Quantitative Research, Vibrations, Engineering, Scientific, and Technical Instruments, Virtual Reality, Physics, Engineering Analysis",/learn/spectroscopy,True,,course~qsbQYHD2EeWIfhKr_WcYsQ
Excel Fundamentals for Data Analysis,Macquarie University,4.7836001940805435,4122,Intermediate,Course,ONE_TO_THREE_MONTHS,"Excel Formulas, Microsoft Excel, Data Cleansing, Data Manipulation, Spreadsheet Software, Data Transformation, Data Validation, Data Analysis, Pivot Tables And Charts, Automation",/learn/excel-data-analysis-fundamentals,False,,course~P7_csxAJEeqm6go0EFEPzw
Learn English: Writing Effectively with Complex Sentences,"University of California, Irvine",4.835064935064935,77,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Grammar, Proofreading, Peer Review, Writing and Editing, Writing, English Language",/specializations/learn-english-writing-grammar-complex-sentences,False,,s12n~RjGZT9rFEeuf5xLDMIVlVQ
Sample-based Learning Methods,"University of Alberta, Alberta Machine Intelligence Institute",4.7510008006405124,1249,Intermediate,Course,ONE_TO_THREE_MONTHS,"Reinforcement Learning, Sampling (Statistics), Machine Learning Algorithms, Simulations, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Algorithms, Probability Distribution",/learn/sample-based-learning-methods,False,,course~v0W2MBRlEemy7g7qbc8Igg
"Hydro, Wind & Solar power: Resources, Variability & Forecast",École Polytechnique,4.627586206896551,145,Intermediate,Course,ONE_TO_THREE_MONTHS,"Energy and Utilities, Electrical Power, Electric Power Systems, Environmental Resource Management, Water Resources, Time Series Analysis and Forecasting, Environment, Estimation, Hydraulics, Mathematical Modeling, Systems Of Measurement, Physical Science, Environmental Science",/learn/hydro-wind-solar-power-resources-variability-forecast,True,,course~t_pDPS78EeuFYg7AZmoFgw
The Basics of Trauma Surgery,Technical University of Munich (TUM),4.535564853556485,239,Intermediate,Course,ONE_TO_THREE_MONTHS,"Orthopedics, Splinting, Trauma Care, Surgery, Rehabilitation, Neurology, Triage, Emergency Medicine, Critical Care, Patient Treatment, Radiography, Treatment Planning, Patient Evaluation, Anatomy, Medical Imaging",/learn/trauma-surgery-basics,True,,course~OEDC3vkuEeiBBgreLr0GPA
AI For Medical Treatment,DeepLearning.AI,4.679389312977099,524,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Deep Learning, Statistical Analysis, Clinical Trials, Feature Engineering, Treatment Planning, Data Analysis, Precision Medicine, Applied Machine Learning, Patient Treatment, Machine Learning Methods, AI Personalization, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Predictive Modeling, Medical Science and Research, Text Mining, Health Informatics, Large Language Modeling, Medical Terminology, Natural Language Processing",/learn/ai-for-medical-treatment,False,,course~a9GgNyN0EeqHgQquzNaRiQ
Bayesian Statistics: From Concept to Data Analysis,"University of California, Santa Cruz",4.562071116656269,3206,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Bayesian Statistics, Statistical Inference, Statistics, Data Analysis, Probability, Statistical Modeling, Statistical Analysis, Microsoft Excel, Probability Distribution, R Programming, Regression Analysis",/learn/bayesian-statistics,False,,course~Qqmr3fBKEeWLaBLI8fdMlw
Luxury Hospitality & Brand Innovation,Starweaver,4.378698224852071,169,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Customer experience strategy (CX), Service Design, Change Management, Hospitality Management, Social Media Marketing, Process Mapping, Key Performance Indicators (KPIs), Hospitality Services, Social Media, Design Thinking, Brand Marketing, Service Management, Customer experience improvement, Digital Marketing, Design, Social Media Management, Prototyping, Content Marketing, Leadership, Search Engine Optimization",/specializations/luxury-hospitality-and-brand-innovation,False,,s12n~zRnwN2HTSqeM6PwLXqKLRg
Foundations of Telehealth,Johns Hopkins University,4.6,45,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Telehealth, Medical Billing and Coding, Health Technology, Health Systems, Health Care, Health Care Procedure and Regulation, Health Care Administration, Telecommunications, Clinical Leadership, Regulatory Compliance, Patient Education and Support, Digital Transformation",/learn/telehealth,False,,course~1-6HgCIEEey-7g6YTy-Atw
Introduction to Machine Learning: Supervised Learning,University of Colorado Boulder,3.4155844155844157,77,Intermediate,Course,ONE_TO_THREE_MONTHS,"Supervised Learning, Machine Learning Algorithms, Exploratory Data Analysis, Applied Machine Learning, Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Data Science, Random Forest Algorithm, Python Programming, Classification And Regression Tree (CART), NumPy, Regression Analysis, Data Analysis, Feature Engineering, Statistical Analysis, Performance Tuning",/learn/introduction-to-machine-learning-supervised-learning,False,,course~5fjDBd9oEeuTww4ta8ZJrw
Recommender Systems,University of Minnesota,4.341990291262136,824,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"AI Personalization, Machine Learning Algorithms, Taxonomy, Applied Machine Learning, Machine Learning, Dimensionality Reduction, Performance Metric, Spreadsheet Software, Data Collection, Performance Measurement, Benchmarking, Usability Testing, Exploratory Data Analysis, A/B Testing, Analysis, Artificial Intelligence and Machine Learning (AI/ML), Algorithms, Technical Design, System Design and Implementation, Predictive Modeling",/specializations/recommender-systems,False,,s12n~YySuXgZPEeaaFQ7972wJ4Q
Software Engineering,The Hong Kong University of Science and Technology,4.560928433268859,517,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Software Design Patterns, Requirements Analysis, Software Architecture, Acceptance Testing, Software Development Methodologies, Unified Modeling Language, Software Development Life Cycle, Configuration Management, Software Quality Assurance, Debugging, Software Design, Process Driven Development, Software Engineering, Software Testing, Object Oriented Design, Functional Requirement, Data Modeling, Systems Design, Project Management, Project Planning",/specializations/software-engineering,False,,s12n~0ImdBwolEeyCoBKtfSoizQ
DNA Decoded,McMaster University,4.8330733229329175,1282,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Molecular Biology, Medical Science and Research, Biochemistry, Laboratory Testing, Biology, Microbiology, Science and Research",/learn/dna-decoded,False,,course~XtG-3iXXEee9kRIpW6HxRg
Bioinformatics Methods for Transcriptomics,Johns Hopkins University,4.333333333333333,3,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Bioinformatics, Molecular Biology, Data Visualization Software, Statistical Analysis, Command-Line Interface, Linux",/learn/bioinformatics-methods-for-transcriptomics,False,,course~JlUhtB9REe-NORInCGzBHw
Introduction to Digital health,Imperial College London,4.529661016949152,236,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Health Technology, Telehealth, Health Disparities, Health Informatics, Health Care, Health Systems, Electronic Medical Record, Interoperability, Public Health, Epidemiology, Big Data, Digital Transformation, Health Information Management, Machine Learning, Artificial Intelligence",/learn/introduction-to-digital-health,False,,course~mehgPKAdEeqNpQpCmwhgnQ
U.S. Taxation of International Transactions,University of Illinois Urbana-Champaign,4.818181818181818,55,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Tax Laws, Corporate Tax, Tax, Tax Planning, International Finance, Income Tax, Tax Compliance, Regulatory Compliance",/learn/us-international-tax,False,,course~jkQcra6zEeytqw64hz8ZCw
"Introduction to Containers w/ Docker, Kubernetes & OpenShift",IBM,4.3825641025641024,975,Intermediate,Course,ONE_TO_THREE_MONTHS,"Istio, Kubernetes, Cloud-Native Computing, Containerization, OpenShift, Docker (Software), Application Deployment, CI/CD, Command-Line Interface, YAML, Microservices, Scalability",/learn/ibm-containers-docker-kubernetes-openshift,False,,course~GGlYeNHJEeq7SQ7kpEztwQ
CRISC: Certified in Risk and Information Systems Control,Packt,4.884615384615385,26,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Cyber Security Assessment, Risk Modeling, Compliance Management, Threat Detection, Governance, Continuous Monitoring, Data Management, Disaster Recovery, Key Performance Indicators (KPIs), Regulatory Requirements, Business Analysis, Organizational Structure, Accountability, Stakeholder Communications",/specializations/packt-crisc-certified-in-risk-and-information-systems-control,False,,s12n~jvtbhT9NQhWa5LSvOoLrVg
Generative AI: Elevate your Software Development Career,IBM,4.5321637426900585,171,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Prompt Engineering, Large Language Modeling, Generative AI, Data Ethics, Artificial Intelligence, Software Development Tools, Software Testing, Test Automation, Software Development, DevSecOps, Application Security, CI/CD, Natural Language Processing, Code Review, Software Engineering, Software Architecture",/learn/generative-ai-elevate-software-development-career,False,,course~FTSm_5CLEe63Ww6tPe9iow
Developing Front-End Apps with React,IBM,4.357039187227866,689,Intermediate,Course,ONE_TO_FOUR_WEEKS,"React Redux, React.js, Front-End Web Development, JavaScript Frameworks, UI Components, Full-Stack Web Development, Web Applications, Web Development, Javascript, Event-Driven Programming, Cascading Style Sheets (CSS), Data Structures",/learn/developing-frontend-apps-with-react,False,,course~naTKYx_OEe2BPRI-bktxDQ
Design of Industrial Piping Systems,L&T EduTech,4.363157894736842,95,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Engineering Drawings, Construction Engineering, Hydraulics, Mechanical Design, Blueprint Reading, Process Flow Diagrams, Civil Engineering, Construction Inspection, Failure Analysis, Construction, Engineering Analysis, Engineering Calculations, Thermal Management, Engineering Practices, Mechanical Engineering, Chemical Engineering, Facility Repair And Maintenance, Technical Standard, Engineering Documentation, Process Engineering",/specializations/design-of-industrial-piping-systems,False,,s12n~G-pSdxy1R1mdmsflwyohVg
Business English: Networking,University of Washington,4.747668997668998,3432,Intermediate,Course,ONE_TO_THREE_MONTHS,"Business Writing, Business Correspondence, Professional Networking, English Language, Writing, Oral Expression, Business Communication, Rapport Building, Telephone Skills, Language Competency, Relationship Building, Verbal Communication Skills, Grammar, Vocabulary, Communication, Scheduling",/learn/business-english-intro,False,,course~46b4tHEkEeWbbw5cIAKQrw
"Organizational Leadership in Diversity, Equity & Inclusion",Rice University,4.7953125,320,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Diversity Equity and Inclusion Initiatives, Diversity Programs, Diversity and Inclusion, Diversity Awareness, Intercultural Competence, Diversity Training, Human Resource Strategy, Employee Retention, Demography, Benchmarking, Social Justice, Cultural Diversity, Human Resources, Recruitment Strategies, Peer Review, Organizational Development, Workforce Development, Organizational Effectiveness, Program Evaluation, Leadership and Management",/specializations/organizational-leadership-in-diversity-equity-and-inclusion,False,,s12n~kUKYSp3YEey_5BJbeK-dkw
Strategic Leadership in Hospitality,Starweaver,4.419354838709677,93,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Revenue Management, Customer experience strategy (CX), Service Design, Design Thinking, Change Management, Capital Expenditure, Financial Statement Analysis, Cost Control, Social Media Marketing, Hospitality Management, Social Media, Innovation, Financial Forecasting, Finance, Operations Management, Prototyping, Strategic Planning, Capital Budgeting, Search Engine Optimization, Key Performance Indicators (KPIs)",/specializations/strategic-leadership-in-hospitality,False,,s12n~bNw_OXWIQ-iB1WklCwtJ0w
Essentials of Hospitality Management,Starweaver,4.619718309859155,71,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Revenue Management, Capital Expenditure, Financial Statement Analysis, Advanced Analytics, Hospitality Management, Cost Control, Budget Management, Hospitality, Budgeting, Financial Analysis, Performance Measurement, Financial Forecasting, Variance Analysis, Forecasting, Operating Budget, Financial Management, Innovation, Hotels and Accommodations, Customer experience strategy (CX), Financial Planning",/specializations/essentials-of-hospitality-management,False,,s12n~WPPnMAv6SCiT0zfVSkIATA
GenAI for Fraud Detection and Compliance,Coursera Instructor Network,4.6923076923076925,26,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Generative AI, Law, Regulation, and Compliance, Regulatory Requirements, Compliance Management, Compliance Reporting, Governance, Business Risk Management, Governance Risk Management and Compliance, Risk Management, Financial Regulation, Anomaly Detection, Compliance Auditing, Data Governance, Artificial Intelligence, Large Language Modeling, Threat Detection, Advanced Analytics",/learn/genai-for-fraud-detection-and-compliance,False,,course~wDCKe4VMEe-HnxIaoRsVow
Deep Learning with Keras and Tensorflow,IBM,4.4115183246073295,955,Intermediate,Course,ONE_TO_THREE_MONTHS,"Keras (Neural Network Library), Reinforcement Learning, Unsupervised Learning, Deep Learning, Tensorflow, Generative AI, Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Image Analysis, Time Series Analysis and Forecasting, Natural Language Processing, Performance Tuning",/learn/building-deep-learning-models-with-tensorflow,False,,course~7wwl6pkeEem0LBK6SkJ7yA
Introduction to Retrieval Augmented Generation (RAG),Duke University,4.380952380952381,42,Intermediate,Guided Project,LESS_THAN_TWO_HOURS,"Data Import/Export, Pandas (Python Package), Generative AI, OpenAI, Application Programming Interface (API), Data Manipulation, Large Language Modeling, Databases, Natural Language Processing, Python Programming, Machine Learning",/projects/introduction-to-rag,False,,course~yeLaJMQnEe62DQ4e1CW1Vw
Content Creation With Generative AI,Coursera Instructor Network,4.622641509433962,53,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Generative AI Agents, Content Marketing, Marketing Materials, Copywriting, Content Creation, Marketing Design, Marketing Communications, Social Media Content, Prompt Engineering, Marketing, ChatGPT, Innovation, Business Ethics",/learn/content-creation-with-generative-ai,False,,course~trTBMWBkEe-CzxKb2UkMMw
The Complete LangChain & LLMs Guide,Packt,4.75,8,Intermediate,Course,THREE_TO_SIX_MONTHS,"Prompt Engineering, Large Language Modeling, OpenAI, Development Environment, Generative AI, Artificial Intelligence, Natural Language Processing, Python Programming, Document Management, Application Development, Image Analysis, Front-End Web Development",/learn/packt-the-complete-langchain-llms-guide-ep8du,False,,course~x-Om8bZ8Ee-dwg4HQ74J2Q
Linux and Private Cloud Administration on IBM Power Systems,"Red Hat, IBM",4.741558441558442,231,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Linux, Private Cloud, Package and Software Management, Linux Administration, Red Hat Enterprise Linux, Linux Commands, Linux Servers, User Accounts, IBM Cloud, Cloud Management, Virtual Machines, Infrastructure As A Service (IaaS), OS Process Management, Systems Administration, Cloud Infrastructure, Virtualization, Cloud Computing, Virtualization and Virtual Machines, Command-Line Interface, File Management",/specializations/linux-private-cloud-administration-power-systems,False,,s12n~fZQJkImJEeqajAo9_a2lBw
Mastering Angular Development,Edureka,4.0,5,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Angular, Version Control, Git (Version Control System), CI/CD, Web Content Accessibility Guidelines, Secure Coding, TypeScript, Application Deployment, Application Frameworks, Continuous Deployment, Unit Testing, Application Performance Management, Continuous Integration, Front-End Web Development, Maintainability, Web Applications, Application Lifecycle Management, Bootstrap (Front-End Framework), JavaScript Frameworks, Application Security",/specializations/mastering-angular-development,False,,s12n~Vt9WcfSISGCG7Q2kolRJAQ
Project Finance & Excel: Build Financial Models from Scratch,Packt,4.375,8,Intermediate,Course,ONE_TO_THREE_MONTHS,"Timelines, Return On Investment, Financial Statements, Financial Analysis, Balance Sheet, Construction Management, Capital Expenditure, Operating Cost, Income Statement, Cash Flow Forecasting, Microsoft Excel, Scheduling, Cash Flows, Revenue Forecasting",/learn/packt-project-finance-and-excel-build-financial-models-from-scratch-dibcs,False,,course~ooswimowEe--dw7PPVphLw
CompTIA Security+ Certification (SY0-701): The Total Course,Packt,4.821428571428571,14,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Penetration Testing, Incident Response, Network Security, Intrusion Detection and Prevention, Cybersecurity, Computer Security Incident Management, Application Security, Open Web Application Security Project (OWASP), Information Systems Security, Vulnerability Assessments, Identity and Access Management, Security Strategy, Cryptography, Security Testing, Secure Coding, Security Engineering, Encryption, Risk Management Framework, Cloud Security, Risk Management",/specializations/packt-comptia-security-plus-certification-sy0-701-the-total-course,False,,s12n~9Aa4yMbvR_iqDekIH5TcyQ
Figma for UI/UX: Master Web Design in Figma,Packt,4.105263157894737,19,Intermediate,Course,ONE_TO_THREE_MONTHS,"Figma (Design Software), Responsive Web Design, User Interface and User Experience (UI/UX) Design, Usability, Web Design, User Experience, User Interface (UI), Typography, Design Elements And Principles, Color Theory, UI Components, Web Design and Development, Wireframing, Mockups",/learn/packt-figma-for-ui-ux-master-web-design-in-figma-essgs,False,,course~X0dMhmPFEe-e0g4kKcdYJQ
"Data Analysts' Toolbox - Excel, Power BI, Python, & Tableau",Packt,4.5,8,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Power BI, Data Storytelling, Dashboard, Alteryx, Data Analysis Expressions (DAX), Pivot Tables And Charts, R Programming, Microsoft Excel, Data Visualization Software, Interactive Data Visualization, Statistical Programming, Tableau Software, Data Transformation, Business Reporting, Data Visualization, Automation, Python Programming, Programming Principles, Scripting, Statistical Analysis",/specializations/packt-data-analysts-toolbox-excel-power-bi-python-and-tableau,False,,s12n~goA1EgIaTiyTbXZmpo_Adw
The Art of Music Production,Berklee,4.780915287244401,2054,Intermediate,Course,ONE_TO_THREE_MONTHS,"Music, Musical Composition, Peer Review, Active Listening, Constructive Feedback, Post-Production, Media Production, Self-Awareness",/learn/producing-music,False,,course~LcLAGMEVEeWvUhLEBd1H9w
AI and European Union Law: Navigating Regulatory Compliance,Coursera Instructor Network,5.0,3,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Legal Risk, Legal Research, Data Ethics, Law, Regulation, and Compliance, Business Workflow Analysis, General Data Protection Regulation (GDPR), Regulation and Legal Compliance, Workflow Management, Compliance Management, Automation, Legal Strategy, Electronic Discovery, Operational Efficiency, Productivity Software, Governance, Artificial Intelligence, Data Governance, Ethical Standards And Conduct, Research, Analysis",/learn/ai-and-european-union-law-navigating-regulatory-compliance,False,,course~QiFNdu3vEe-GKw4xJmSE0Q
Assessment in Higher Education: Professional Development for Teachers,Erasmus University Rotterdam,4.779126213592233,412,Intermediate,Course,ONE_TO_THREE_MONTHS,"Constructive Feedback, Higher Education, Instructional Design, Program Standards, Planning, Reliability, Analytical Skills, Decision Making",/learn/assessment-higher-education,True,,course~K9cwvyTbEeenjw6oiOFT7g
Oracle Database Administration from Zero to Hero,Packt,4.666666666666667,3,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Oracle Databases, Database Administration, Relational Databases, Database Management Systems, Database Architecture and Administration, Data Import/Export, PL/SQL, Patch Management, Database Systems, Operational Databases, Multi-Tenant Cloud Environments, Data Migration, Database Management, Data Storage Technologies, Software Installation, Performance Tuning, User Accounts, System Configuration, SQL, Virtual Environment",/specializations/packt-oracle-database-administration-from-zero-to-hero,False,,s12n~iQ74s3ezTiaqBIxAvADy5g
NIST Cybersecurity and Risk Management Frameworks,Packt,4.72,25,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Computer Security Incident Management, NIST 800-53, Security Controls, Disaster Recovery, Authorization (Computing), Risk Analysis, Business Risk Management, Security Management, Continuous Monitoring, Change Control, Cybersecurity, Threat Management, Risk Management, System Monitoring, Security Strategy, Cyber Risk, Vulnerability Assessments, Cyber Security Policies, Configuration Management, Enterprise Security",/specializations/packt-nist-cybersecurity-and-risk-management-frameworks,False,,s12n~Vaa0ZJOBR-yNRd4DqMYcig
International Water Law,University of Geneva,4.62749445676275,451,Intermediate,Course,ONE_TO_THREE_MONTHS,"Pollution Prevention, Water Resources, Environmental Regulations, Environmental Laws, Mediation, Arbitration, Diplomacy, International Relations, Environment and Resource Management, Adjudication, Case Law",/learn/international-water-law,True,,course~6y0D9VXvEeeDLBIonVfq9g
Complete Executive Leadership,Starweaver,3.0,2,Intermediate,Specialization,ONE_TO_FOUR_WEEKS,"Active Listening, Business Writing, Concision, Non-Verbal Communication, Writing, Persuasive Communication, Empathy, Technical Writing, Business Communication, Rapport Building, Business Leadership, Organizational Change, ChatGPT, Generative AI, Business Transformation, Change Management, Communication, Strategic Communication, Marketing Communications, Strategic Marketing",/specializations/complete-executive-leadership,False,,s12n~7RwvO2YJTzilhV7hP-JL2A
Investment Banking: Financial Analysis and Valuation,University of Illinois Urbana-Champaign,4.497142857142857,175,Intermediate,Course,ONE_TO_THREE_MONTHS,"Financial Statement Analysis, Investment Banking, Financial Forecasting, Business Valuation, Financial Analysis, Financial Modeling, Mergers & Acquisitions, Income Statement, Balance Sheet, Corporate Finance, Forecasting, Cash Flows, Benchmarking, Spreadsheet Software",/learn/investment-banking-financial-analysis-valuation,False,,course~pcgwbrdBEeyCwA6g8YpErQ
OWASP Top 10 - 2021,Infosec,4.556302521008404,119,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Open Web Application Security Project (OWASP), Authentications, Vulnerability Assessments, Application Security, Vulnerability Management, Event Monitoring, Secure Coding, Data Integrity, Continuous Monitoring, Security Controls, Security Testing, Cybersecurity, Patch Management, Authorization (Computing), Cryptography, System Configuration, Encryption, Software Design, SQL",/specializations/owasp-top-10-2021,False,,s12n~yKr0f8fOEey9JAr0bM0Dvw
Large Marine Ecosystems: Assessment and Management,"University of Cape Town, National Oceanic and Atmospheric Administration (NOAA), IW:LEARN, Global Environment Facility (GEF), United Nations Development Programme (UNDP-The GEF), UNESCO-IOC, United Nations Environment Programme",4.79344262295082,305,Intermediate,Course,ONE_TO_THREE_MONTHS,"Environment and Resource Management, Natural Resource Management, Environmental Management Systems, Environmental Science, Water Resources, Social Sciences, Environmental Policy, Governance, Environmental Monitoring, Socioeconomics, International Relations, Economics",/learn/large-marine-ecosystems,True,,course~qYE1_lWtEee9zA480n2xtg
Supervised Machine Learning: Regression,IBM,4.672459893048129,748,Intermediate,Course,ONE_TO_THREE_MONTHS,"Supervised Learning, Regression Analysis, Applied Machine Learning, Predictive Modeling, Machine Learning, Machine Learning Algorithms, Statistical Modeling, Classification And Regression Tree (CART), Scikit Learn (Machine Learning Library), Feature Engineering, Statistical Analysis, Estimation, Data Validation, Data Processing, Pandas (Python Package), Performance Metric",/learn/supervised-machine-learning-regression,False,,course~gftBfIl0EeqZsg72h675gw
"Graph Search, Shortest Paths, and Data Structures",Stanford University,4.82713567839196,1990,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Data Structures, Graph Theory, Algorithms, Network Model, Network Analysis, Computational Thinking, Theoretical Computer Science, Network Routing",/learn/algorithms-graphs-data-structures,False,,course~wQ9FD3b0EeaahA7WQe-h_w
